audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-132706_nya_394_elicit_15.wav	bambo wina wovala malaya oyera ndi abuluu komanso mathalauza otuwa akuyang ana chapatali 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-175312_nya_394_elicit_33.wav	galu wakuda ndi woyera akuthamanga pamchenga pamphepete mwa nyanja 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-162153_nya_394_elicit_27.wav	mkazi akukumbatira mwana atakhala pa sofa ya buluu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-095301_nya_394_elicit_14.wav	mayi akugona m mphepete mwa nyanja pafupi ndi khanda lake lomwenso likugona 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221018-125424_nya_e3d_elicit_36.wav	bambo wina wovala thalauza loyera akuimba gitala akuimba pamene oimba ena awiri akuimba limodzi ndi kuvina 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-083438_nya_626_elicit_0.wav	kamtsikanako kakhala pampando wawung ono wa wicker wovala chovala chokongola chachikasu ndi choyera 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221023-170816_nya_394_elicit_25.wav	gulu la anthu ochita ziwonetsero mumsewu akugwedeza zikwangwani komanso mbendera yofiira ndi baluni yoyera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-213342_nya_626_elicit_29.wav	wotsukira zenera akugwira kapu yoyamwa kuti azithandizira kukwapula pawindo lagalasi 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-102358_nya_394_elicit_35.wav	anthu atatu ali chakumbuyo ndipo mwamuna m modzi akuyang ana chithunzicho akuyang ana zotsalira zomwe zili pamtunda wakunja 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221029-170522_nya_394_elicit_41.wav	kamnyamata kakang ono kakukwera njinga yadothi yokhala ndi nambala seveni kutsika phiri 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-053225_nya_626_elicit_26.wav	chithunzi chojambula cha mnyamata yemwe watsala pang ono kumenya mpira 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-124227_nya_394_elicit_16.wav	gulu la anthu ovala malaya achikaso ndi mayi m modzi atavala thanki yalalanje akuyenda panjinga zoyima 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-214633_nya_626_elicit_22.wav	anyamata awiri ovala masuti abuluu ndi zipewa zachikasu akugwiritsa ntchito zinthu zooneka ngati masiponji okhala ndi zogwirira kufalitsa zinthu pamalo athyathyathya m nyengo yozizira 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-135047_nya_394_elicit_21.wav	mtsikana wamng ono wovala zovala za pinki ndi veti yachisanu akukankhira chidole cha pinki chokhala ndi mawilo abuluu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-233812_nya_626_elicit_10.wav	munthu wadazi wovala malaya abuluu akuwotcha ng anjo yamoto 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-002221_nya_b6c_elicit_39.wav	mwamuna wina wovala malaya achikasu ndi obiriwira waima pamaso pa khamu la anthu 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-114647_nya_394_elicit_16.wav	bambo wina akugwa chagada atavala zosambira pamadzi ambiri pafupi ndi mzinda wina 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-192914_nya_394_elicit_33.wav	mzibambo ndi mzimai ayenda pa biligi ya thabwa ndi nthambo ili ndi ciopyezo cacitetezo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-053225_nya_626_elicit_4.wav	mtsikana wina atatseka maso akugoneka mutu wake paphewa la munthu wovala kabudula wa denim komanso chipewa m miyendo mwake 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221029-181608_nya_394_elicit_0.wav	mnyamata ali panja akuyandikira galu yemwe ali ndi frisbee m kamwa mwake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221010-174337_nya_97d_elicit_23.wav	munthu akuyenda pa chipale chofewa pamwamba pa hump yaikulu ndi openya patsogolo pake 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-133842_nya_394_elicit_43.wav	wokwera pa snowboard mu jekete yofiira akuwuluka mlengalenga pamwamba pa phiri la matalala ndipo pafupi ndi chizindikiro chofiira ndi choyera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-002221_nya_b6c_elicit_45.wav	tenti yakuda ndi kuyatsa makalabu ausiku komanso anthu akuvina ndi mwamuna wovala suti kutsogolo 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-155804_nya_394_elicit_1.wav	pali anthu okhala pansi kutsogolo kwa gombe lotuwa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-192914_nya_394_elicit_47.wav	azibambo atatu awerenga zolembedwa pa thabwa lopindika pamwala umodzi bambo wocepa alakula pa foni yake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-094807_nya_394_elicit_10.wav	mayi wachikulire wanyamula khanda lalikulu ndi nthiwatiwa kuti limuteteze kuti asadzikandale 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-075005_nya_394_elicit_5.wav	azimayi atatu ovala malaya mashalu oderapo komanso masiketi aatali abulauni aima panjira ya njerwa ndi galu wokhala pansi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-123234_nya_394_elicit_48.wav	bambo wina yemwe wavala thukuta la buluu wopepuka wakhala patebulo kutsogolo kwa botolo la budweiser 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-180028_nya_394_elicit_12.wav	mzibambo pa sikuta wakopa mayanganidwe anthu ena pa gulu ya anthu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-065237_nya_626_elicit_11.wav	nkhwazi ikuuluka ikutsatira mizere kuchokera m miyendo yake 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-065237_nya_626_elicit_3.wav	bambo wina wovala mathalauza a m madzi ndi ma flip flops ofanana amakoka ngolo yonyamula matsache opangidwa ndi manja mumsewu 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-152356_nya_394_elicit_12.wav	kamnyamata kakang ono ndi chovala chake chachikulu cha chipale chofewa akuyenda pansi pa phiri la chipale chofewa ndi silere ya buluu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-063718_nya_626_elicit_39.wav	mnyamata wovala malaya ofiira akukwera pa skateboard mwamsanga mumsewu 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-234816_nya_626_elicit_47.wav	bambo wina akuwoloka msewu pakati pa galimoto yowala kwambiri ndi taxi yachikasu yokhala ndi basiketi yomangidwa ndi zingwe zonyamulira katundu wake 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-151347_nya_394_elicit_40.wav	mtsikana akukwera mwala m nyengo yozizira pamene mwamuna wachikulire akumugwetsera pamwamba pake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221101-144049_nya_394_elicit_4.wav	mnyamata wovala t shirt jeans ndi kapu yoluka alumpha ndi bolodi lake lotsetsereka manja ali kunja 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-083438_nya_626_elicit_6.wav	mtsikana amene wavala malaya achikasu ndi kabudula woyera akuwerenga buku atakhala pa benchi ya m paki 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-084828_nya_394_elicit_21.wav	wokwerapo ng ombe wakuda wovala chipewa chakuda choweta ng ombe amakhala pamwamba pa ng ombe yamphongo ikutuluka pachipata pamaso pa oonerera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-181315_nya_394_elicit_23.wav	mnyamata yemwe wavala ma skate okhala ndi chipewa choyera ali panjanji yachikasu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-081628_nya_626_elicit_40.wav	pali mnyamata wina yemwe akugwiritsa ntchito kompyuta ya pakompyuta ndipo mayi wina akumwetulira ndi kumuyang ana 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221023-130745_nya_394_elicit_31.wav	anthu akukwera njinga yamtundu wabuluu wokhala ndi mipando yayikulu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-143340_nya_394_elicit_45.wav	kamnyamata kakang ono ka malaya oyera ndi tayi yamizeremizere yofiira ali ndi dzanja pachitseko ndipo pambali pa chitseko pali nsapato zingapo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-002221_nya_b6c_elicit_16.wav	bamboyo akufunsa mnyamata wina pamaso pa anthu 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221018-113735_nya_e3d_elicit_16.wav	amuna angapo akuthamangira kumunda waudzu atavala manambala kutsogolo kwa malaya awo 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221002-191144_nya_97d_elicit_8.wav	mwamuna wovala suti yalalanje wowotcherera mothandizidwa ndi kuwala kowala 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-182436_nya_394_elicit_39.wav	galu oyera wayekeza mutu wake pansi pomata kenaka akupenya 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-090743_nya_626_elicit_48.wav	bambo wina yemwe ali ndi zida zoteteza makutu zachikasu akuombera mfuti 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-131629_nya_394_elicit_27.wav	pa masewera a karati mwamuna amayesa kumenya mnzake kumaso 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-171304_nya_394_elicit_21.wav	mayi wovala magalasi adzuwa atakhala kutsogolo kwa khoma lomwe lili ndi mithunzi iwiri ya buluu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-123234_nya_394_elicit_44.wav	mayi wina wovala zofiira zoyera ndi zabuluu akukwera njinga kumalo ochitira masewera olimbitsa thupi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-073420_nya_626_elicit_22.wav	munthu watsitsi lalitali lofiirira wavala bandana akumwa m botolo la mowa ataima kutsogolo kwa magalasi akhungu 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-173405_nya_394_elicit_29.wav	gulu la anthu limakhala pamasitepe a simenti m nkhalango ndikumwetulira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-131635_nya_394_elicit_26.wav	mayi wovala jekete yakuda wayima kutsogolo kwa chithunzi cha kanema hors du temps 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221025-232508_nya_b6c_elicit_45.wav	bambo wina wovala chipewa ndi jekete ya buluu akugwiritsa ntchito mankhwala ophera madzi oundana kuti azidula madzi oundana pamalo ooneka ngati dziwe lozizira kwambiri m nyengo yozizira 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-070800_nya_626_elicit_26.wav	magulu awiri a anthu ovala zovala zakuda ndi tsitsi lofiirira kupatulapo mkazi mmodzi wa blond amakambirana mosiyana 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-093450_nya_394_elicit_9.wav	gulu la amuna ozungulira khumi ovala malaya ndi mataye akufika mmwamba ndikumwetulira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221010-174337_nya_97d_elicit_4.wav	agalu oyera anayi aima pambali pa nkhosa yakuda 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221101-103229_nya_394_elicit_12.wav	bambo wina wovala malaya amtundu wa beige komanso masilaketi otuwa amakhala pampando pafupi ndi wodwala wachipatala yemwe wavala chovala chabuluu yemwe wakhala mopingasa miyendo pa bedi lake lachipatala 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-132706_nya_394_elicit_23.wav	mwamuna wina wovala malaya oyera akupatsa mwamuna wovala malaya achikasu cheke cha madola zikwi khumi kuchokera ku bollywood dreams 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-181340_nya_394_elicit_26.wav	munthu wagona pa benchi pambali panjila la mendo kusidya la site can business 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-004257_nya_b6c_elicit_40.wav	anthu adasonkhana mozungulira chibaluni cha mpweya wotentha uku akuwotcha 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221112-185920_nya_394_elicit_20.wav	azibambo anai aseweza pakuika mitengo pansi awiri ayanga kwina pomwe awiri afosholera mitengo pansi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-085051_nya_626_elicit_22.wav	woponya mpira wachinyamata wovala yunifolomu ya d backs akuponya ngati woyimbira wachiwiri amayang anitsitsa 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-155230_nya_394_elicit_6.wav	m nyengo yophukira amuna awiri amathamanga moloza njira yodutsa mlatho ndi kudutsa m nkhalango pamene ena awiri akuyenda ndi galu akuimitsidwa pamlathowo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221025-231255_nya_b6c_elicit_48.wav	mayi wovala chijasi chakuda akusuta fodya ndipo mkazi wovala imvi amakhala pamasitepe amiyala 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221029-154453_nya_394_elicit_29.wav	mayi wina watsitsi la blond wavala magalasi adzuwa ndi mahedifoni akunyamula ndudu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-234816_nya_626_elicit_49.wav	gulu la anthu akuyang ana nyumba yokongola kwambiri 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-132751_nya_394_elicit_35.wav	mwana wamng ono wovala zovala zofiirira amapindika kumbuyo kwake ndikugwira pansi ndi manja ake kuti ayang ane kunja ndi mozondoka 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-055325_nya_626_elicit_24.wav	woseweretsa wovala malaya okongola komanso chipewa choweta ng ombe akukweza manja ake pagulu la anthu 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-140213_nya_394_elicit_33.wav	kamnyamata kakang ono kamene kaima panja usiku ali ndi chipale chofewa pankhope pake ndipo akulira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-145922_nya_394_elicit_39.wav	bambo wina wovala malaya akuda ndi zotsekera m makutu akuyang ana injini ya galimoto yothamanga yofiira ndi yoyera pamene mwamuna wina wovala magalasi akuyang ana 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-235753_nya_626_elicit_17.wav	wosewera mpira wa tennis amayang ana kwambiri mpirawo pamene akukonzekera kuwumenya pamene wojambula zithunzi amaima kumbuyo pafupi ndi chizindikiro cha malonda a la quinta 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-061605_nya_626_elicit_37.wav	gulu la anthu odzipereka limathandiza kumanga nyumba m malo mwa habitat for humanity 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-132751_nya_394_elicit_20.wav	gulu losiyanasiyana la anthu owoneka achichepere likuwoneka kuti likudikirira kuti maphunziro ayambe 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-000800_nya_b6c_elicit_41.wav	atsikana awiri ovala ma jekete a m nyengo yozizira zipewa zoluka ndi magalasi ali panja pa chipale chofewa 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221030-171304_nya_394_elicit_8.wav	mtsikana wina wovala malaya obiriwira komanso akabudula atakwera njinga yake kudutsa nyumba yabwino kwambiri 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221101-152830_nya_394_elicit_41.wav	opalasa njinga angapo ovala mitundu yosiyanasiyana okwera njinga m malo oyendamo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-152630_nya_394_elicit_41.wav	mnyamata wotsegula pakamwa atavala jekete yodzitetezera yachikasu komanso magalasi amadzi ndi mwamuna pafupi naye 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-175312_nya_394_elicit_42.wav	mwamuna wovala mathalauza amizeremizere ndi malaya achikasu a mpiru amakhala patebulo panja pa lesitilanti 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-135935_nya_394_elicit_35.wav	chombocho chinawuluka mumlengalenga dzuwa likulowa m chizimezime 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-085051_nya_626_elicit_15.wav	bambo wina wovala yunifolomu yakuda ndi chisoti akudumpha gudumu lakutsogolo la njinga yake 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-181340_nya_394_elicit_43.wav	munyamata mu malaya apinki ayendetsa njinga yamoto pa michanga youjika kenaka awiri ayendetsa pa mseu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-070800_nya_626_elicit_7.wav	azibambo awiri akusewera magitala atayima pa siteji pomwe panali zida zambiri zowazungulira 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221029-180426_nya_394_elicit_12.wav	mwanayo ali ndi mutu wake mu chimango chajambula 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221101-113540_nya_394_elicit_28.wav	mayi wina wovala zofiira ndi zoyera wovala magalasi amakhala m chipinda ndi anthu ena 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-213342_nya_626_elicit_31.wav	atsikana awiri aang ono amavina pansi pamatabwa olimba m nyumba 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-090125_nya_394_elicit_42.wav	ana a m kalasi yooneka ngati ya pulayimale yolimbikira ntchito 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221025-225254_nya_b6c_elicit_36.wav	mayi akukwera njinga yake ndipo akusangalala ndi zowoneka bwino za m nyanja 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221112-003159_nya_626_elicit_42.wav	gulu la basketball la atsikana asanu ndi atatu likugwirana manja 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-065237_nya_626_elicit_13.wav	bambo wina akuyenda mumsewu atanyamula ambulera anthu angapo akuyang ana pa nthawi ya tchuthi komanso woyendetsa galimoto yoyera 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221112-005507_nya_626_elicit_34.wav	mnyamata wina amene ali ndi ma dreadlocks akuda atakhala pansi pamene wina akukonza 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-055325_nya_626_elicit_26.wav	tsitsi lalitali likukulungidwa ndi chitsulo chochiritsira ndi munthu wokhala ndi zibangili zamitundu iwiri yasiliva 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221111-213342_nya_626_elicit_7.wav	galu wonyezimira woyera ndi wabulauni akudumpha pa chinthu china n kunyamula mpira m kamwa mwake 	0
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-084828_nya_394_elicit_11.wav	mayi wina atavala epuloni waima pamzere wautali kwambiri 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221114-051842_nya_626_elicit_17.wav	bambo wina waimirira pamalo oimika magalimoto n kumameta tsitsi lake pamene galu wake akuyang ana pansi pafupi ndi mapazi ake 	0
