audio	sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue
221029-174228_nya_394_elicit_44.wav	kuwoneka pamwamba pa chipinda chochezera chokhala ndi mwamuna pampando umodzi akugona ndi galu pa wina pamene tebulo la khofi likukhala pakati pa chipindacho 	16	13794	Male	toi
221101-142343_nya_394_elicit_40.wav	galu wowonda ndi mchira wautali akuyenda m munda 	16	4900	Male	toi
221112-185920_nya_394_elicit_8.wav	maonekedwe ucokera ku gombe lagulu 	16	4197	Male	toi
221021-224449_nya_394_elicit_15.wav	azimayi awiri atakhala pa benchi nkhope zawo zidabisika ndipo mayi wina atanyamula nyalugwe wothamanga ndi mkazi wina atavala chovala choyera cha disney 	16	12682	Male	toi
221101-175728_nya_394_elicit_12.wav	mayi wina atavala suti yosambira yapinki wanyamula cholowa cha badminton pomwe mayi wina akuyang ana 	16	9097	Male	toi
221026-095826_nya_394_elicit_13.wav	mayi wina wovala malaya ofiira wanyamula galu wakuda pa sofa ya bulauni ndi kamtsikana kakang ono kovala chovala chamizeremizere chokhala ndi pacifier m kamwa 	16	13521	Male	toi
221101-124651_nya_394_elicit_40.wav	munthu waima pafupi ndi mzere wa njinga zofanana zofiira ndi zoyera 	16	5399	Male	toi
221030-142923_nya_394_elicit_48.wav	mzere umapangidwa panja pa galimoto yosongoka yokhala ndi zinthu zosiyanasiyana m manja 	16	8916	Male	toi
221030-171304_nya_394_elicit_26.wav	mnyamata wovala malaya akuda ndi thalauza lofiira akulendewera pamtengo ndi manja ndi mapazi 	16	6874	Male	toi
221028-134716_nya_394_elicit_22.wav	atsikana atatu amathamangira kumbuyo ndi magudumu amagalimoto pamafunde 	16	6987	Male	toi
221023-163538_nya_394_elicit_22.wav	munthu akugwira ntchito ndi chinachake m ngalawa yake yomwe ili pansi pa mitengo ina m mphepete mwa nyanja yomwe imayang anizana ndi mabwato ena m madzi pafupi ndi iye 	16	11661	Male	toi
221101-125835_nya_394_elicit_46.wav	njinga yamoto yakuda ndi yoyera ikuyendetsedwa mozungulira bwalo la mpikisano 	16	8212	Male	toi
221026-104953_nya_394_elicit_37.wav	bambo wina wovala magalasi wanyamula mkono wake mozungulira khanda la lalanje ndi lachikasu lomwe lili ndi thovu pamphuno 	16	14406	Male	toi
221030-171304_nya_394_elicit_47.wav	munthu wovala malaya obiriwira amayang ana m mwamba atatsamira chinthu chomwe chili kutsogolo kwa mtengo 	16	9233	Male	toi
221111-185040_nya_394_elicit_16.wav	ka mtsikana mu mauzu kasewera ndi cojambulira can chala kusogolo kwacisalu coyera cili ndi utawaleza 	16	12160	Male	toi
221101-144049_nya_394_elicit_24.wav	bambo wina anadutsa mumsewu atanyamula basiketi pamwamba pamutu pake yodzala ndi zipatso ndi ndiwo zamasamba ndi dzanja limodzi kwinaku atanyamula matumba a mpesa m dzanja lake lamanja 	16	16380	Male	toi
221113-152024_nya_626_elicit_35.wav	atsikana awiriwa ali m madzi ndipo wina wavala malaya oyera 	16	10390	Male	bem
221028-151132_nya_394_elicit_47.wav	woyenda panjinga atavala chisoti akudumpha tayala lakumbuyo kwake 	16	7396	Male	toi
221030-131635_nya_394_elicit_24.wav	khamu la anthu limayenda m bwalo lalikulu usiku ndi utsi kapena chifunga chikuyenda pamwamba pawo 	16	11593	Male	toi
221029-181608_nya_394_elicit_10.wav	kuli mdima kwenikweni ndipo pali anthu osachepera awiri ovala zovala za kum mawa amene amalankhula ndi maikolofoni okhala ndi zokutira zofiira 	16	13703	Male	toi
221028-175312_nya_394_elicit_37.wav	apolisi awiri azamalamulo atayimilira pafupi wina ndi mnzake pomwe pali msika wotseguka kumbuyo 	16	11275	Male	toi
221030-151347_nya_394_elicit_32.wav	gulu la anthu likuyenda panjira ya chipale chofewa pomwe onse atavala zipewa zolimba 	16	7577	Male	toi
221103-101643_nya_510_elicit_36.wav	mnyamata wovala malaya ofiira jeans ya buluu ndi masokosi alalanje amatsuka mano a ng ombe yamtengo wapatali 	16	9165	Male	toi
221026-102358_nya_394_elicit_6.wav	mwamuna wa imvi ndi magalasi amayang ana pansi 	16	5082	Male	toi
221029-180426_nya_394_elicit_44.wav	uku ndi kujambula kwanthawi yayitali kokhala ndi munthu akusuntha magetsi mozungulira mumdima 	16	8167	Male	toi
221101-125835_nya_394_elicit_4.wav	mayi wina atavala jekete akuyang ana foni yake yam manja kwinaku akuyang ana mwana 	16	5603	Male	toi
221026-093143_nya_394_elicit_36.wav	kagalu kakang ono koyera kalumpha pansi 	16	4061	Male	toi
221028-162153_nya_394_elicit_10.wav	gulu la anthu ovala zikwama akulowera kumapiri chapatali panjira panjapo 	16	8621	Male	toi
221030-131635_nya_394_elicit_39.wav	anthu awiri onse ovala ma jinzi ayimirira m mphepete mwa madzi ndi ndodo zophera nsomba 	16	9574	Male	toi
221030-095301_nya_394_elicit_14.wav	mayi akugona m mphepete mwa nyanja pafupi ndi khanda lake lomwenso likugona 	16	7260	Male	toi
221028-164914_nya_510_elicit_11.wav	mwamuna wovala suti yakuda amayang ana pansi pamene wina wovala zakuda ndi zoyera amachitanso chimodzimodzi 	16	9483	Male	toi
221113-083437_nya_394_elicit_33.wav	mayi wina wovala jekete la buluu komanso mwana wovala jekete lakuda akuyenda m chipale chofewa mozungulira mitengo 	16	10345	Male	toi
221101-122816_nya_394_elicit_31.wav	azimayi asanu okhala ndi nsonga zofiira ndi zakuda za halter ndi miniskirt zofiira ndi zakuda zovala nsapato zofiira ndi zoyera 	16	9687	Male	toi
221028-162153_nya_394_elicit_15.wav	mmodzi wa gulu lankhondo wachikazi atatopa akusewera ndi golovu yabuluu yowuthidwa ndi ana atatu atsitsi labulauni 	16	14678	Male	toi
221029-161925_nya_394_elicit_45.wav	mtsikana wovala malaya ofiira akuwomba m manja pamene ana ena akusewera 	16	5808	Male	toi
221111-192914_nya_394_elicit_5.wav	azimai awiri amaonekedwe otenga mtima kutsogolo kwa sitolo aponya zingwinjili pansi kwa anthu ocita zinthu pa mseu 	16	11774	Male	toi
221029-160417_nya_394_elicit_9.wav	mayi wina wachikulire akugula mapepala achimbudzi mkaka ndi zinthu zina m sitolo 	16	7668	Male	toi
221113-072748_nya_394_elicit_44.wav	gulu la anthu lakhala pafupi ndi nyumba yaikulu ya njerwa zofiira muudzu 	16	7260	Male	toi
221028-152630_nya_394_elicit_45.wav	mnyamata watsitsi lakuda akukankhira mwendo wake mmwamba atazunguliridwa ndi gulu la anthu 	16	7464	Male	toi
221113-072748_nya_394_elicit_10.wav	mnyamata wakuda atavala mathiraki alalanje ndi oyera akusewera mumchenga 	16	6874	Male	toi
221028-132706_nya_394_elicit_39.wav	wina wovala suite yobiriwira ndi yoyera akukwera njinga yamoto yalalanje yokhala ndi nambala two forty four kutsogolo ndipo kumbuyo kwake kuli muvi wofiyira 	16	12001	Male	toi
221028-161302_nya_510_elicit_2.wav	anthu amangoyendayenda m tinjira tambirimbiri pamene galimoto ikudutsa kutsogolo kwake 	16	8303	Male	toi
221101-113540_nya_394_elicit_2.wav	agalu awiri akukodza pa bomba lozimitsa moto lofiira 	16	6148	Male	toi
221030-135047_nya_394_elicit_33.wav	golfer wamkazi mu thalauza lofiira jekete lakuda ndi loyera ndi chipewa choyera chimapanga putt pa tsiku la dzuwa pa zobiriwira 	16	14179	Male	toi
221030-133842_nya_394_elicit_7.wav	bambo akuyenda kutsogolo kwa kanyumba ka basi komwe kapakidwa utoto wopopera 	16	9301	Male	toi
221101-174201_nya_394_elicit_7.wav	shati ya mwamunayo ndi yalalanje ndipo paphewa pali chigamba cha mbendera ya united states 	16	8371	Male	toi
221030-121119_nya_394_elicit_12.wav	mtsikana wina atavala zazifupi ndi t sheti waima mu kamtengo kakang ono kamene kamakhala pamzere atanyamula ndodo zodutsamo akumwetulira kwambiri komanso chipewa chachikulu cha udzu 	16	15291	Male	toi
221021-231334_nya_394_elicit_27.wav	maulendo apamtunda oyenda panyanja akugwedezera kumtunda osambira ena awiri kumbuyo 	16	9755	Male	toi
221030-130510_nya_394_elicit_30.wav	awiri akutsazikana pamene ena akuthamangira ulendo wawo wa pandege 	16	8054	Male	toi
221101-152830_nya_394_elicit_15.wav	khamu la anthu likudikirira kunja kwa sitima yapansi panthaka kukonzekera kukwera 	16	6102	Male	toi
221030-141802_nya_394_elicit_0.wav	mwamuna wovala malaya oyera pamalo oimitsidwa ndi zakumwa ndi mandimu ambiri 	16	6420	Male	toi
221030-114647_nya_394_elicit_17.wav	gulu la anthu lili ku venice pogwiritsa ntchito bwato kuti liyende 	16	6420	Male	toi
221030-164539_nya_394_elicit_31.wav	ana atatu akuthamanga ndikugwa paphiri molunjika pamalo oimika magalimoto pomwe mayi akukumba m chikwama chake ndi galimoto 	16	13657	Male	toi
221029-161925_nya_394_elicit_4.wav	munthu wovala zovala zokongola komanso chipewa chokongoletsedwa ndi zofiira zofiira ndi pinki amayang ana pakhoma laudzu 	16	11502	Male	toi
221113-075005_nya_394_elicit_17.wav	mwamuna waku asia wovala malaya amizere yabuluu mathalauza owala nsapato za raba zakuda akuyendera nsomba yaikulu ya tuna 	16	11275	Male	toi
221111-183608_nya_394_elicit_34.wav	mzibambo kutsogolo wabvala malaya oyera ndi kabudula wakuda achobva njinga ndi swanda mseu otanganidwa 	16	9324	Male	toi
221113-075005_nya_394_elicit_2.wav	galu wakuda ndi wabulauni akudumpha mumlengalenga kuti agwire mpira 	16	5603	Male	toi
221029-184356_nya_394_elicit_10.wav	mwamuna wachikulire wovala malaya amizeremizere yofiira ndi yoyera akufotokoza maganizo ake kwa amuna awiri ovala malaya akuda pamene ena akuwayang ana 	16	12410	Male	toi
221029-170522_nya_394_elicit_26.wav	mwamuna ndi mkazi atakhala akugwira ntchito pagudumu la galimoto yabuluu 	16	6125	Male	toi
221113-084828_nya_394_elicit_25.wav	mtsikana wovala nyenyezi ndi mikwingwirima akusamba suti akutembenuzira kumbuyo kugombe 	16	8938	Male	toi
221021-224449_nya_394_elicit_28.wav	mbalame imaona anthu akuyenda chokwera ndi kutsika masitepe a simenti ambiri mwa kaonekedwe kake kupatulapo atsikana awiri aang ono 	16	11321	Male	toi
221029-182929_nya_394_elicit_25.wav	wojambula wachikazi anali kujambula chithunzi cha malo ali panja pogwiritsa ntchito mitundu yosiyanasiyana 	16	14520	Male	toi
221029-154453_nya_394_elicit_41.wav	khamu la anthu okaona malo anasonkhana padoko ndipo ngalawayo evergreen kumbuyo kwake 	16	9301	Male	toi
221028-175312_nya_394_elicit_47.wav	achinyamata atatu a gulu loimba mmodzi wa omwe sanawonetse nkhope yake wina akuimba gitala ya bass ndi wina yemwe akumwetulira 	16	13181	Male	toi
221026-111146_nya_394_elicit_43.wav	mnyamata akuyenda mozungulira tsinde la nyumba yake yomwe idamangidwa ndi miyala m mapazi ake opanda kanthu 	16	11593	Male	toi
221021-234718_nya_394_elicit_32.wav	anyamata ovala zovala zothamanga amachita masewera olimbitsa thupi paudzu 	16	7260	Male	toi
221026-135935_nya_394_elicit_29.wav	bambo wakuda atavala chipewa cha buluu ndi jekete labulauni akuimba ng oma muholo 	16	7986	Male	toi
221029-160417_nya_394_elicit_29.wav	anthu five akutiimikira kumbuyo amakwera kutsika pogwiritsa ntchito zingwe 	16	9755	Male	toi
221021-234718_nya_394_elicit_3.wav	bambo akugwira ntchito pa makompyuta awiri nthawi imodzi atavala t shirt muofesi ndi amuna ena 	16	8621	Male	toi
221028-145922_nya_394_elicit_42.wav	galimoto yofiira ndi yasiliva ya minofu imadikirira kuti iyambe kuthamanga 	16	7396	Male	toi
221030-015318_nya_394_elicit_41.wav	galu akuyesa kukhota pafupi ndi benchi yapafupi ndi chitsulo 	16	6579	Male	toi
221026-113140_nya_394_elicit_42.wav	mnyamata wamng ono wovala malaya abuluu akuzunguliridwa ndi okondwerera ovala zofiira ndi zoyera 	16	9143	Male	toi
221029-175401_nya_394_elicit_2.wav	mayi wina wazaka zapakati akunyamula msungwana m manja pamene akugona m kanyumba kanyumba 	16	8757	Male	toi
221111-183608_nya_394_elicit_41.wav	mzimai ndi maluwa mutu mwake watendekera mbale yaikulu pali zipatso zosiya siya 	16	9823	Male	toi
221026-111146_nya_394_elicit_4.wav	azimayi awiri ovala zovala zogona ali gone pansi akuseka 	16	4764	Male	toi
221021-231334_nya_394_elicit_37.wav	mayi wovala malaya oyera ndi siketi yayifupi yakuda akuyenda pamtunda wobiriwira komanso wochita kupanga 	16	10958	Male	toi
221101-145402_nya_394_elicit_12.wav	munthu amene wavala zida zobisala waima pafupi ndi kadumphidwe kofiira kabuluu ndi kachikasu kochititsa chidwi ka ana 	16	11888	Male	toi
221101-175728_nya_394_elicit_10.wav	zikuwoneka ngati achinyamata four omwe amayenera kubweza kwa anthu pazomwe adalakwitsa ndipo amayenera kupita kukatola zinyalala chifukwa chake zovala zalalanje ndi zina 	16	15087	Male	toi
221021-234718_nya_394_elicit_25.wav	mwana wamng ono wovala maovololo amakhala wotsimikiza mtima pamene akukonzekera kukwawa mu udzu papaki 	16	14111	Male	toi
221030-172350_nya_394_elicit_28.wav	galu wakuda akudumpha ndi miyendo yakumbuyo itaima paudzu 	16	8235	Male	toi
221028-135800_nya_394_elicit_0.wav	kamtsikana koweramitsidwa mutu ndi manja pamodzi amavala zoyera atagwada patsogolo pa kandulo yoyaka 	16	9846	Male	toi
221027-134220_nya_510_elicit_44.wav	mwamuna wovala mathalauza obiriwira komanso malaya oyera oluka 	16	6670	Male	toi
221101-103229_nya_394_elicit_7.wav	bambo wina wa ku india ali m chipatala akulandira thandizo kuchokera kwa nesi pamene mayi akumuyang ana 	16	11162	Male	toi
221029-165214_nya_394_elicit_18.wav	mayi ndi mwana wamkazi thandizani kamnyamata kokonzekera malonda kuchokera padoko 	16	7781	Male	toi
221101-152830_nya_394_elicit_40.wav	okwera njinga ziwiri zapamsewu akupikisana panjira yafumbi pa tsiku ladzuwa 	16	7759	Male	toi
221029-180426_nya_394_elicit_33.wav	mayi wovala malaya abuluu ndi kabudula woyera atanyamula ana ake awiri pagulu la anthu 	16	7418	Male	toi
221101-183550_nya_394_elicit_26.wav	amuna atatu akukumba dothi ndi mipope m mphepete mwa nyumba 	16	5467	Male	toi
221101-124651_nya_394_elicit_14.wav	munthuyo anali kuyenda m nyanja ndipo anagwa m ngalawa yake 	16	5921	Male	toi
221030-121119_nya_394_elicit_25.wav	mzimayi wovala diresi lofiira ndi mwamuna wovala suite yoyera akuchita masewera a ballet pa siteji yowala 	16	9959	Male	toi
221026-095826_nya_394_elicit_10.wav	anthu akusewera pamadzi oundana mozungulira mtengo ndipo anthu amangoyang ana komanso nyumba zapafupi 	16	9914	Male	toi
221113-090125_nya_394_elicit_18.wav	wogwira ntchito yomanga wovala vest yobiriwira yobiriwira komanso chipewa cholimba chalalanje akuyang anitsitsa chinthu chomwe wanyamula m manja mwake 	16	13839	Male	toi
221101-113540_nya_394_elicit_31.wav	anthu anayi ovala ma kayak okongola ali pamadzi padzuwa 	16	7532	Male	toi
221111-183608_nya_394_elicit_36.wav	mzibambo wabvala citsote ndi malaya oyera asuka mazenera 	16	5354	Male	toi
221029-175401_nya_394_elicit_23.wav	ana awiri akuyang ana akavalo kudzera mumpanda waung ono 	16	5581	Male	toi
221023-130745_nya_394_elicit_18.wav	wosambira yekhayekha akusefukira pa mafunde aakulu akugwa m nyanja 	16	6511	Male	toi
221030-141802_nya_394_elicit_20.wav	bambo akugwiritsa ntchito chopopera chomwe amazimitsa moto pomwe mkazi akugwira chibaluni akuyesa kulidzaza ndi mpweya wotentha 	16	12863	Male	toi
221030-165931_nya_394_elicit_39.wav	anthu awiri akuyenda mumsewu ndi mitengo yambiri yopanda kanthu mozungulira komanso matalala pansi 	16	8326	Male	toi
221029-174228_nya_394_elicit_42.wav	basi ya lalanje yokhala ndi zotsatsa imadikirira podutsa njira ya baker street 	16	6012	Male	toi
221030-115956_nya_394_elicit_13.wav	mlonda wankhondo wavala chisoti chagolide chamwambo ndipo ali ndi lupanga 	16	6488	Male	toi
221101-112237_nya_394_elicit_25.wav	galu wabulauni ndi woyera akutulutsa mano ake n kugwira mutu wa galu wina wabulauni ndi woyera 	16	8961	Male	toi
221029-180426_nya_394_elicit_2.wav	pali anthu ambiri amene amaonerera gulu la anthu akuimba violin pa siteji 	16	6148	Male	toi
221030-015318_nya_394_elicit_35.wav	mnyamata watsitsi lalitali wandevu amatha kutsetsereka pa skateboarder 	16	6080	Male	toi
221029-184356_nya_394_elicit_12.wav	mnyamata wovala malaya abuluu wanyamula chisoti choseweretsa m manja mwake ataima m njira m paki 	16	10685	Male	toi
221111-185040_nya_394_elicit_23.wav	ana awiri mtsikana ndi mnyamata ayeserera zolemba zawo 	16	5989	Male	toi
221030-121119_nya_394_elicit_0.wav	mayi wina wovala mathalauza obiriwira wakhala pafupi ndi mayi wina wovala jekete lapinki kutsogolo kwa chifanizo cha nsomba 	16	9256	Male	toi
221101-122816_nya_394_elicit_21.wav	bambo akuthamanga atavala malaya abuluu ojambulidwapo nambala 	16	4401	Male	toi
221030-124227_nya_394_elicit_9.wav	mwamuna wina akukwera mpanda wa miyala pamene wina ali pansi akugwira chingwe 	16	6284	Male	toi
221101-122816_nya_394_elicit_29.wav	atsikana awiri ovala malaya abuluu atayima pagulu lalikulu ndikumwetulira pa chinthu china chopanda kamera 	16	7441	Male	toi
221028-162153_nya_394_elicit_3.wav	bambo wina wovala malaya owala komanso epuloni yabulauni waima kutsogolo kwa moto wotsegula 	16	8349	Male	toi
221028-153920_nya_394_elicit_18.wav	bambo wina amene ali ndi malonda a magalimoto ogwiritsidwa ntchito kale pa galimoto yake akuyendetsa mumsewu 	16	9664	Male	toi
221030-124227_nya_394_elicit_48.wav	wovina yemwe wavala chijasi chofiyira komanso chipewa chachitali chakuda akudumpha mumlengalenga pansi pa chikwangwani chonena kuti ukraine 	16	13521	Male	toi
221101-142343_nya_394_elicit_17.wav	mwamuna wovala jekete lakuda ndi chisoti chakuda wakhala panjinga yamoto atanyamula gilovu yofiira kutsogolo kwake 	16	8757	Male	toi
221113-100223_nya_394_elicit_12.wav	galu wamkulu wabulauni akuthamangitsa kagalu kakang ono koyera mu udzu 	16	7464	Male	toi
221113-092355_nya_394_elicit_24.wav	munthu akuwoloka mumtsinje pafupi ndi khwangwala lomwe lakokoloka 	16	9574	Male	toi
221022-174644_nya_8a1_elicit_48.wav	galu wamkulu wakuda ndi woyera amathamanga m madzi a m nyanja 	16	7691	Male	eng
221113-082401_nya_394_elicit_0.wav	woyendetsa njinga yamapiri akuyenda mumsewu waukulu wafumbi m dera la nkhalango 	16	6919	Male	toi
221029-181608_nya_394_elicit_12.wav	mnyamata wina yemwe wavala t sheti yolembedwa kuti ndife akatswiri akuseka limodzi ndi achinyamata ena pa bala 	16	9301	Male	toi
221030-115956_nya_394_elicit_2.wav	kamnyamata kakang ono kovala malaya oyera akusewera ndi masamba akugwa panja 	16	6080	Male	toi
221028-153920_nya_394_elicit_43.wav	mayi wa blonde mumsewu atanyamula chikwama ndi zakumwa 	16	5082	Male	toi
221113-081436_nya_394_elicit_0.wav	anthu awiri oyenda ulendo onyamula zikwama aima kutsogolo kwa kanjira akuyang ana chinachake moleza mtima n kumadikira moleza mtima 	16	13204	Male	toi
221026-093143_nya_394_elicit_40.wav	wotsetsereka akuyang ana kutsika ndikuyang ana malo amitengo 	16	6602	Male	toi
221111-183608_nya_394_elicit_38.wav	wagwendeza zikwama zogulilamo za mzimai ndi cikwama copapa beti boop ndi mzimai wacicepele akudutsa museu wamuzinda waukulu 	16	15586	Male	toi
221026-113140_nya_394_elicit_17.wav	galu woyera ndi wabulauni amaima pa khoma lamwala usiku pamene chipale chofewa chikugwa 	16	9347	Male	toi
221113-083437_nya_394_elicit_37.wav	bambo wina wosambira akudumphira m nyanja kuchoka pamwala 	16	5921	Male	toi
221111-191533_nya_394_elicit_2.wav	mnyamata ajumpa mbwali yamwala kuli kasupe wa madzi kutsogolo kwa nyumba 	16	7895	Male	toi
221102-102320_nya_510_elicit_37.wav	mnyamata womangirira thabwa kumapazi amachita chinyengo atagwira chingwe 	16	8144	Male	toi
221101-124651_nya_394_elicit_23.wav	mnyamata akuthamangira mpira wa buluu kutsogolo kwa chigoli 	16	4696	Male	toi
221022-174644_nya_8a1_elicit_41.wav	munthu atanyamula baibulo lokhala ndi chikwangwani cholembedwa kuti lapani yesu khristu adzaweruza dziko lapansi 	16	17333	Male	eng
