audio	sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue
221111-222234_nya_626_elicit_21.wav	mayi wina wovala malaya ofiira ndi tsitsi lakuda atakhala pampando akumwetulira mtsikana wovala t shirt ya hello kitty 	16	12183	Female	bem
221114-055325_nya_626_elicit_45.wav	mayi wina ali ndi chakumwa m manja akumwetulira ndi chinachake pamene mnzake akumuyang ana 	16	18127	Female	toi
221114-071739_nya_626_elicit_0.wav	azimayi awiri akhala pansi ndipo pali ziwawa zowazungulira 	16	7827	Female	toi
221111-235753_nya_626_elicit_27.wav	mayi wina wovala malaya akuda akuima kutsogolo kwa nthochi pamalo oikapo zipatso 	16	9687	Female	bem
221111-235753_nya_626_elicit_25.wav	mayi wina akuliza piyano yopakidwa malo pafupi ndi bambo wina amene waimirira n kumaimba chojambulira chamatabwa 	16	13521	Female	bem
221114-055325_nya_626_elicit_5.wav	galu wabulauni wokhala ndi kolala wabulauni akukumba mumchenga 	16	5966	Female	toi
221018-113735_nya_e3d_elicit_4.wav	bambo wina wovala malaya abuluu akulankhula ndi munthu wovala malaya abuluu patebulo lodzala ndi mankhwala 	16	14020	Female	nya
221018-125424_nya_e3d_elicit_32.wav	mtsikana wina wovala malaya obiriwira komanso akabudula abuluu akudutsa munthu yemwe ali ndi khadi la golosale lodzaza ndi zovala 	16	18036	Female	nya
221114-063718_nya_626_elicit_41.wav	anyamata awiri ali m mlengalenga akudumphira m dziwe lakuya 	16	6670	Female	nya
221111-201023_nya_626_elicit_33.wav	munthu akubzala mbewu m munda womwe uli kutsogolo kwa mapiri okongola 	16	8530	Female	ngo
221114-084253_nya_626_elicit_10.wav	gulu la atsikana omwe amavala zovala zofananira akuvina 	16	7191	Female	toi
221110-142630_nya_626_elicit_29.wav	mtsikana ndi mkazi akuyang ana atakhala pa masitepe opangidwa ndi kapeti 	16	9369	Female	ngo
221010-174337_nya_97d_elicit_17.wav	agalu awiri akuda ndi agalu awiri oyera amalumikizana m munda wachisanu 	16	11434	Female	toi
221114-085825_nya_626_elicit_24.wav	galu wabulauni akusambira kubwerera kumtunda atatenga mpira wachikasu wa tenisi 	16	12160	Female	toi
221114-061605_nya_626_elicit_32.wav	mayi wina wovala chipewa choyera komanso t sheti yoyera wokhala ndi kachikwama kofiira kadengu kofiira akulankhula ndi mayi wina wovala malaya obiriwira komanso chipewa chofiira 	16	16471	Female	toi
221111-202609_nya_626_elicit_11.wav	m ndege yaikulu munali anthu ambiri ndipo ambiri ali m tulo 	16	6352	Female	ngo
221114-065237_nya_626_elicit_12.wav	galu akuthamanga ndi sprinkler mu udzu 	16	5331	Female	nya
221114-055325_nya_626_elicit_41.wav	osewera angapo a hockey ochokera m magulu osiyanasiyana komanso woyimbira mpira ali limodzi pa ayezi 	16	12682	Female	toi
221109-230703_nya_626_elicit_2.wav	mwamuna wovala jekete loyera ndi thalauza lakuda akuyenda kutsogolo kwa nyumba yoyera 	16	9869	Female	ngo
221111-213342_nya_626_elicit_35.wav	mayi wamng ono wa brunette wakhala pansi atanyamula mwana yemwe akutafuna mphete yamitundu yosiyanasiyana 	16	11910	Female	bem
221112-003159_nya_626_elicit_42.wav	gulu la basketball la atsikana asanu ndi atatu likugwirana manja 	16	8394	Female	bem
221113-004108_nya_626_elicit_46.wav	munthu yekhayekha atavala chovala chachitali chakuda chakuda ndi mpango ndipo atanyamula chikwama chofiyira amadutsa pa cafe yomwe ikuwoneka kuti ili yotsekedwa usiku ndi mawu akuti cafe de flo akuwonekera pa banner ya cafe 	16	23685	Female	bem
221110-224814_nya_626_elicit_2.wav	gulu la achinyamata likudumpha m mwamba pamene lili panyanja 	16	7691	Female	ngo
221114-071739_nya_626_elicit_13.wav	mayi wina wovala malaya ofiira ndi bandanna ndi mtsikana wovala malaya abuluu atakhala pamphepo yayikulu kutsogolo kwa nyumba 	16	12999	Female	toi
221110-142630_nya_626_elicit_17.wav	gulu la amuna ovala zipewa zoyera mkati mwa nyumba ya mafakitale wina akujambula chithunzi 	16	11661	Female	ngo
221114-063718_nya_626_elicit_33.wav	mtsikana watsitsi lakuda atavala zovala zosambira za pinki ndi zoyera akumwetulira atagona m madzi akuya masentimita atatu 	16	15382	Female	nya
221111-233812_nya_626_elicit_11.wav	wosewera wa lacrosse wovala yunifolomu yofiira yokhala ndi nambala thirty three kumbuyo amayang ana kumwamba pomwe wosewera wovala yunifolomu yobiriwira yokhala ndi chikasu chachikasu amawonekera kumbuyo 	16	20486	Female	bem
221002-202925_nya_97d_elicit_12.wav	mayi wina wochokera kudziko lachitatu akutunga madzi pachitsime ndipo ena atayimirira ndikuyang ana 	16	11616	Female	toi
221010-174337_nya_97d_elicit_21.wav	mtsikana wina watsitsi lalitali waimirira m chipinda chodyera atanyamula kansalu kakang ono ka pulasitiki kobiriwira kamene kali ndi kathumba kogwira chakudya 	16	12228	Female	toi
221114-061605_nya_626_elicit_11.wav	wosewera mpira wa basketball atadumphira koyera kuti aponye mpira omvera kumbuyo 	16	9801	Female	toi
221114-065237_nya_626_elicit_0.wav	azimayi awiri ovala masiketi otayirira akuvina nyimbo zoimbidwa ndi amuna kupempha ndalama pamene ena amawadutsa 	16	14928	Female	nya
221112-005507_nya_626_elicit_10.wav	mwamuna wovala jekete lamasewera wokhala ndi tsitsi lalitali lofiirira ndi magalasi akutenga chidwi ndi ojambula angapo 	16	13907	Female	bem
221002-202925_nya_97d_elicit_7.wav	wotsetsereka pa ma ski ofiira akuyenda mozondoka pakati pa mitengo iwiri 	16	9528	Female	toi
221114-090743_nya_626_elicit_18.wav	basi yodzadza ndi anthu ikuyenda mumsewu anthu akumapachikidwa kumbuyo kwake 	16	10776	Female	toi
221114-061605_nya_626_elicit_21.wav	kagalu kakang ono wakuda akuthamangira mu udzu ali ndi kachikwama kapinki mkamwa mwake 	16	8530	Female	toi
221110-230544_nya_626_elicit_33.wav	mnyamata wovala malaya ofiira akukwera pa skateboard pamwamba pa msewu 	16	6987	Female	ngo
221111-234816_nya_626_elicit_28.wav	munthu wovala malaya achikasu amakhala m mphepete mwa thanthwe akuyang ana pansi 	16	8076	Female	bem
221111-233812_nya_626_elicit_1.wav	wothamanga amadula miyendo yake pamene akuwuluka mumlengalenga pamwamba pa phiri la ski 	16	9233	Female	bem
221002-191144_nya_97d_elicit_25.wav	munthu amaima m siteshoni madzulo madzulo kuwala kochokera padenga kumaunikira pansi koma kumabisa chithunzicho zifanizirozo ndi mthunzi patsogolo pawo 	16	12364	Female	toi
221113-005504_nya_626_elicit_23.wav	mayi wina yemwe ali m lesitilanti atavala yunifolomu komanso chipewa chakuda akuyeretsa tebulo limodzi 	16	10821	Female	bem
221111-235753_nya_626_elicit_44.wav	mtsikana wina wamng ono atavala pinki akuyang ana wina yemwenso atavala pinki adalumpha pa trampoline 	16	13657	Female	bem
221114-054111_nya_626_elicit_13.wav	mwamuna wovala chidani choyera wakhala panja pafupi ndi dziwe ndi pansi pa ambulera akujambula chithunzi m chifuwa mwake 	16	14996	Female	toi
221010-174337_nya_97d_elicit_6.wav	mayi wina atavala jekete akugwedezeka akuyang ana kumbali pamene kapu yake ya khofi ikukhala pamphepete ina yopanda kanthu 	16	13476	Female	toi
221112-003159_nya_626_elicit_28.wav	mwamuna wokhala ndi chipewa ndi malaya abulauni atayima pamtunda waudzu pafupi ndi mulu wa udzu kapena udzu pamtundu wina wa matabwa womangidwa pa kavalo wokhala ndi maunyolo 	16	20940	Female	bem
221111-225532_nya_626_elicit_39.wav	wachichepere akuyang ana paphewa lake pamene akuthamanga kumbuyo kuli mitengo ndi kasupe wamadzi 	16	9937	Female	bem
221114-090743_nya_626_elicit_8.wav	mnyamata akuphunzitsa kamnyamata kakang ono kovala chisoti kukwera njinga 	16	7623	Female	toi
221109-231342_nya_626_elicit_19.wav	munthu waima pa makwerero ndipo mwana wamng ono amakwera pansi pa makwererowo 	16	8984	Female	ngo
221109-231342_nya_626_elicit_47.wav	bambo wina wovala jekete labulauni akutsogolera kavalo wakuda shire 	16	8394	Female	ngo
221111-202609_nya_626_elicit_41.wav	mayi yemwe ali ndi chisoti chofiyira komanso masitonkeni ofiira ndi akuda akusewera roller derby 	16	10776	Female	ngo
221114-055325_nya_626_elicit_14.wav	azimayi akukwera pamahatchi m bwalo lamasewera atanyamula mbendera za canada ndi united states 	16	9233	Female	toi
221114-051842_nya_626_elicit_42.wav	mnyamata yemwe ali ndi fedora ali ndi mabotolo awiri opanda kanthu omwe ali m kamwa mwake 	16	11479	Female	toi
221111-201023_nya_626_elicit_9.wav	atsikana awiri ovala ngati operekera zakudya akuvina limodzi ndi mwamuna wovala ngati wophika 	16	10572	Female	ngo
221113-005504_nya_626_elicit_15.wav	mayi wovala mwafashoni atanyamula rekodi m malo ogulitsa mabuku omwe kale anali kale 	16	11979	Female	bem
221113-010439_nya_626_elicit_48.wav	munthu wokwera njinga akuyenda mumsewu wamiyala m nkhalango 	16	6987	Female	bem
221111-000606_nya_626_elicit_25.wav	mtsikana wina wa ku asia yemwe wavala kambuku koyera komanso masitonkeni oyera waima chakumapeto kwa nsonga zake uku akuvina ballet 	16	17605	Female	ngo
221111-225532_nya_626_elicit_16.wav	mnyamata amachita zamatsenga pa skateboard yake pamalo omwe ali ndi zolemba zambiri 	16	8144	Female	bem
221114-051842_nya_626_elicit_24.wav	gulu la amuna ndi akazi fifteen ovala zovala zopepuka zimasonkhana pafupi ndi ngodya ya msewu pamphambano ya mzinda wokhala ndi nyumba zazikulu ndi mitengo 	16	18444	Female	toi
221114-084253_nya_626_elicit_19.wav	gulu la hockey lofiira ndi loyera kumbali ya ice rink 	16	5966	Female	toi
221112-003159_nya_626_elicit_44.wav	galu wotuwa amakhala pa kapinga atavala jekete lamanja lalitali la buluu wonyezimira 	16	8530	Female	bem
221111-001809_nya_626_elicit_22.wav	agalu awiri wina wa bulauni wakuda ndi chidole chachikasu galu wakuda watsegula pakamwa ndipo galu wabulauni ali ndi chidole 	16	15450	Female	ngo
221110-233958_nya_626_elicit_13.wav	mwamuna wowoneka waku mexico kapena waku peru akukwera hatchi akumwetulira pansi pa chipewa chake chakumadzulo 	16	11729	Female	ngo
221113-011513_nya_626_elicit_4.wav	mayi watsitsi lalitali la blond waima pamwamba pa njinga yake pamene njinga zina zili pafupi naye 	16	10640	Female	bem
221114-082649_nya_626_elicit_13.wav	amuna awiri akwera sitima yapansi panthaka ndipo m modzi wagwira lamba 	16	6919	Female	toi
221112-003159_nya_626_elicit_45.wav	galu wamkulu wabulauni akudumphira munthu wovala suti yodziteteza 	16	6987	Female	bem
221114-070800_nya_626_elicit_37.wav	galu wakuda ndi wabulauni akukumba chipale chofewa 	16	4741	Female	nya
221111-222234_nya_626_elicit_12.wav	banja lina likuyang ana anyamata awiri aang ono akuwasonyeza chinthu kunja kwa barani pamene atsikana aang ono awiri aima cham mbali 	16	13839	Female	bem
221113-010439_nya_626_elicit_2.wav	mwana wovala malaya alalanje ndi jinzi ya buluu alumpha kuchokera pa sewero pomwe ana ena atatu akuyang ana chakumbuyo 	16	12500	Female	bem
221112-003159_nya_626_elicit_48.wav	galu wakuda pabwalo la udzu akugwira mpira wabuluu ndi wofiira mkamwa mwake 	16	8280	Female	bem
221111-233812_nya_626_elicit_47.wav	kayaker atanyamula nkhafi akukweza manja ake onse m mwamba pamene mafunde akuwomba mozungulira 	16	8780	Female	bem
221110-230544_nya_626_elicit_39.wav	anthu angapo akuthamanga mumsewu waukulu wokhala ndi mapiri kumbuyo kwake 	16	8144	Female	ngo
221114-065237_nya_626_elicit_22.wav	amuna awiri akukwera pamwala wowoneka mochititsa chidwi 	16	8530	Female	nya
221114-085825_nya_626_elicit_29.wav	mwamuna wodzilemba tattoo wokhala ndi masokosi aatali amitundu yowala akugwira dzanja lake pa skateboard 	16	11094	Female	toi
221113-010439_nya_626_elicit_47.wav	mbalame yaikulu yoyera imayandama pamwamba pa madzi 	16	6488	Female	bem
221114-065237_nya_626_elicit_32.wav	mayi wina wa ku japan wovala zovala zokongola akuyenda ndi mwamuna wina atavala zakuda n kudutsa nyumba yamatabwa 	16	13136	Female	nya
221114-085825_nya_626_elicit_12.wav	gulu la achinyamata likubzala chinachake kuseri kwa nyumbayo ndipo mnyamatayo akukonzekera payipi yothirira zomera 	16	14020	Female	toi
221114-085825_nya_626_elicit_21.wav	munthu akukhala m mphepete mwa nyanja n cholinga choti agwire nsomba yoyandama 	16	10005	Female	toi
221114-062550_nya_626_elicit_5.wav	gulu la achinyamata likusewera ndi mfuti zamadzi n kuima kutsogolo kwa lole yoyera 	16	12818	Female	toi
221113-010439_nya_626_elicit_42.wav	munthu wopanda nsonga atavala suti yosambira amakhala pansi pa dziwe lodzaza madzi 	16	10005	Female	bem
221114-073420_nya_626_elicit_18.wav	gulu lalikulu la anthu likukhala patebulo lalikulu n kumadya 	16	11865	Female	toi
221113-173115_nya_626_elicit_25.wav	agalu awiri akuthamanga mozungulira kanjira ka galu atavala milomo 	16	13272	Female	toi
221018-125424_nya_e3d_elicit_39.wav	kamtsikana kakang ono ka malaya apinki akuyika chithunzithunzi pamodzi ndi agogo ake aamuna 	16	11207	Female	nya
221111-235753_nya_626_elicit_11.wav	anthu awiri ovala mwansangala atayima pa chipale chofewa pamene utsi ukutuluka m mwamba 	16	11207	Female	bem
221113-010439_nya_626_elicit_22.wav	wochita ziwonetsero atavala giya yoweta ng ombe akunyamula chikwangwani cholembedwa kuti osandilipira msonkho m bale 	16	16720	Female	bem
221113-011513_nya_626_elicit_12.wav	mnyamata wamng ono wovala jeans ya buluu malaya obiriwira ndi jekete la lalanje akukhala pa rug kutsogolo kwa chifuwa chamatabwa akuvala nsapato ya tenisi ndi sofa yobiriwira kumbuyo 	16	18694	Female	bem
221111-214633_nya_626_elicit_6.wav	galu woyera ndi wakuda watsala pang ono kugwira chinthu ataima m chipale chofewa 	16	8462	Female	bem
221010-174337_nya_97d_elicit_33.wav	mnyamata wovala suti yosambira yamaluwa akudumphira m dziwe losambira 	16	10005	Female	toi
221110-233958_nya_626_elicit_14.wav	bambo wina wovala chipewa waimirira pafupi ndi kamnyamata kovala jekete yakuda komanso kamwana kena kakang ono kajaketi kachikasu 	16	14542	Female	ngo
221110-142630_nya_626_elicit_6.wav	mnyamata wakuda waima pa kauntala ya sitolo yogulitsira nyama pomwe nyama ili pa kauntala ya matailosi oyera 	16	13657	Female	ngo
221114-060739_nya_626_elicit_19.wav	mayi wina wovala siketi yakuda ndi sweti yofiyira yofiyira yokhala ndi mabowo m manja atakhala pa thunthu kuti avale zothina zamoto zofiira 	16	19738	Female	toi
221114-083438_nya_626_elicit_15.wav	mtsikana wina amene wavala chisoti akuyenda opanda nsapato pamtengo wanyasi womwe uli pamwamba pa madzi 	16	12364	Female	toi
221114-071739_nya_626_elicit_7.wav	mkazi wovala malaya ofiira ndi mwamuna wovala malaya oyera ndi akuda ndi galu wakuda mu chipale chofewa 	16	9551	Female	toi
221111-214633_nya_626_elicit_34.wav	mnyamata wina wovala malaya achikasu wakwera bulu womangidwa pangolo atanyamula anyamata awiri achikasu mumsewu 	16	12183	Female	bem
221114-054111_nya_626_elicit_29.wav	atsikana awiri ovala zovala zamaluwa ofiirira m mutu mwawo akujambula chithunzi cha kamera 	16	10753	Female	toi
221111-213342_nya_626_elicit_17.wav	munthu wovala malaya ofiira ndi ofiira akuyenda pa chipale chofewa pamwamba pa chipale chofewa 	16	8394	Female	bem
221110-230544_nya_626_elicit_31.wav	anthu atatu akukhala kutsogolo kwa mwamuna yemwe waima kutsogolo kwa khoma lalalanje ndi zithunzi zojambulajambula 	16	12954	Female	ngo
221111-235753_nya_626_elicit_35.wav	bambo akugwira ntchito yonola m mphepete mwa mpeni patebulo m khitchini yowotchedwa ndi dzuwa 	16	20101	Female	bem
221114-081628_nya_626_elicit_9.wav	galu woyera akuwomba mumtsinje wakunja pafupi ndi gombe laudzu 	16	6534	Female	toi
221110-230544_nya_626_elicit_5.wav	atsikana awiri achichepere anayima mumsewu wafumbi ndikumwetulira pa kamera 	16	8280	Female	ngo
221111-000606_nya_626_elicit_31.wav	mayi wovala mpango atakhala patebulo lodzaza ndi matumba ang onoang ono ndi tizidutswa tazinthu zoyera akumwetulira pa kamera pomwe akunyamula kachidutswa patebulo 	16	22800	Female	ngo
221111-000606_nya_626_elicit_2.wav	ndege yofiira imayenda mlengalenga ndikusiya kanjira koyera kumbuyo kwake 	16	8666	Female	ngo
221113-002910_nya_626_elicit_7.wav	mnyamata wachinyamata wa ku asia wokhala ndi tsitsi lakuda atavala malaya ofiira akabudula obiriwira atayima pa thabwa lamtengo wapatali akuwona nkhuni pakati 	16	18195	Female	bem
221111-234816_nya_626_elicit_42.wav	bambo wina akumenya mpira wa tenesi pa mpikisano wa akatswiri 	16	8008	Female	bem
221114-063718_nya_626_elicit_6.wav	bamboyo akuponya mpira pa mulu wadothi 	16	6284	Female	nya
221111-222234_nya_626_elicit_26.wav	kamnyamata kakang ono kovala malaya amizeremizere yakuda ndi yofiira akuyenda pansi paphiri laudzu 	16	9415	Female	bem
221112-005507_nya_626_elicit_7.wav	bambo wina wovala suti atakhala pampando pomwe pali nyali m mbali mwake ndipo kutsogolo kwake kuli nyimbo akuyimba cello 	16	13136	Female	bem
221114-053225_nya_626_elicit_6.wav	kamnyamata kakuthamanga pagombe lamchenga atavala zazifupi zosambira zofiira zoyera ndi zabuluu 	16	10504	Female	toi
221113-005504_nya_626_elicit_12.wav	wokwera wokhala ndi zipsepse zachikasu amaponyedwa mozungulira ndi mafunde 	16	20055	Female	bem
221114-054111_nya_626_elicit_2.wav	galu wakuda ndi woyera akuthamangitsa galu wamkulu paudzu 	16	7237	Female	toi
221114-085051_nya_626_elicit_26.wav	mnyamata wamng onoyo akuyang ana kamera pamene anyamata ena akusewera mpira kumbuyo kwake 	16	10254	Female	toi
221112-003159_nya_626_elicit_23.wav	munthu akuyika pa zenera kunja kwa nyumba yozunguliridwa ndi malalanje ochenjeza 	16	8916	Female	bem
221111-222234_nya_626_elicit_32.wav	galu woyera wokhala ndi mawanga akuda akuthamanga m munda wokutidwa ndi chipale chofewa 	16	11343	Female	bem
221111-233812_nya_626_elicit_14.wav	bambo wandevu wavala chovala chamutu chosokedwa chokhala ndi zithunzi za spiderman 	16	9029	Female	bem
221114-073420_nya_626_elicit_10.wav	mtsikana wovala yunifolomu yofiira ndi yoyera akutulutsa mtsikana wovala yunifolomu yakuda ndi chisoti pamasewera ampikisano a softball 	16	14724	Female	toi
221114-055325_nya_626_elicit_25.wav	mnyamata woweta ng ombe akuponyedwa pahatchi imene anakwera pamene woweruza waima chapafupi atanyamula dzanja lake pa mbendera yachikasu 	16	19851	Female	toi
221111-001809_nya_626_elicit_11.wav	mwamuna wovala malaya abuluu ndi epuloni yotuwa akudula nsomba kumsika wakunja 	16	10890	Female	ngo
221114-070800_nya_626_elicit_41.wav	pali ana a nkhosa atatu mmodzi woyera wina wakuda ndi wina wamaanga maanga 	16	9029	Female	nya
221113-173115_nya_626_elicit_43.wav	galu wakuda wa pitbull akuthamanga m dothi 	16	7940	Female	toi
221111-225532_nya_626_elicit_4.wav	mtsikana yemwe wavala kansalu kansalu kabuluu akuvala mahula pa siteji yokhala ndi zibaluni kumbuyo kwake 	16	14293	Female	bem
221018-125424_nya_e3d_elicit_27.wav	goloboyi wa hockey wa ayezi atavala mzere wofiira ndi wabuluu wagwada patsogolo pa goli 	16	11729	Female	nya
221111-001809_nya_626_elicit_34.wav	anyamata ang onoang ono ang onoang ono awiri ovala malaya akuda okhala ndi tsitsi lalitali atayima kumbuyo kwa mkazi yemwe wakhala atavala bulawuzi yoyera 	16	18830	Female	ngo
