audio	sentence
/scratch/skscla001/speech/data/nyagen/audio/221101-152830_nya_394_elicit_15.wav	khamu la anthu likudikirira kunja kwa sitima yapansi panthaka kukonzekera kukwera 
/scratch/skscla001/speech/data/nyagen/audio/221101-183550_nya_394_elicit_10.wav	mnyamata akusewera pa skateboard pamene mnyamata wina akukwera pa skateboard kumbuyo kwake 
/scratch/skscla001/speech/data/nyagen/audio/221111-201023_nya_626_elicit_29.wav	palibe chilichonse padziko lapansi ngati kutenga ana anga kosewera ndikukhala bambo wabwino 
/scratch/skscla001/speech/data/nyagen/audio/221030-125341_nya_394_elicit_36.wav	gulu la anyamata achichepere atayima pamodzi pamzere 
/scratch/skscla001/speech/data/nyagen/audio/221114-051842_nya_626_elicit_30.wav	mayi wovala nsapato za tenisi anayimitsidwa ndikuyang ana foni yake yam manja 
/scratch/skscla001/speech/data/nyagen/audio/221111-191533_nya_394_elicit_9.wav	mnyamata wocepa wavala magalasi ndi nyale yosaikila yam mutu ndi mtsikana amweturila 
/scratch/skscla001/speech/data/nyagen/audio/221111-180028_nya_394_elicit_41.wav	gulu ya zimai ndi ana laimilira kapena lakhala kusogolo kwa muzere was ndiyo za masamba 
/scratch/skscla001/speech/data/nyagen/audio/221028-152630_nya_394_elicit_25.wav	galu wa phulusa akuyenda kutsogolo m chipale chofewa 
/scratch/skscla001/speech/data/nyagen/audio/221111-001809_nya_626_elicit_24.wav	munthu wovala zovala zoyera komanso zotchingira miyendo yoyera akuchita masewera olimbitsa thupi 
/scratch/skscla001/speech/data/nyagen/audio/221028-132706_nya_394_elicit_39.wav	wina wovala suite yobiriwira ndi yoyera akukwera njinga yamoto yalalanje yokhala ndi nambala two forty four kutsogolo ndipo kumbuyo kwake kuli muvi wofiyira 
/scratch/skscla001/speech/data/nyagen/audio/221113-082401_nya_394_elicit_3.wav	kumbuyo kwa mzimayi wovala jekete yoyera ndi jinzi ya buluu akuyenda kupita kugulu la mbalame 
/scratch/skscla001/speech/data/nyagen/audio/221113-094807_nya_394_elicit_45.wav	ana asanu ndi awiri atakhala pafupi ndi munthu yemwe wavala chovala chamaluwa chakuda 
/scratch/skscla001/speech/data/nyagen/audio/221114-060739_nya_626_elicit_5.wav	wosewera pa skateboard akuchita chinyengo kutsogolo kwa kanjira komwe kuli anthu atatu kumbuyo 
/scratch/skscla001/speech/data/nyagen/audio/221102-102320_nya_510_elicit_4.wav	ana atatu amaima pampando kusonyeza malo oyamba achiwiri ndi achitatu 
/scratch/skscla001/speech/data/nyagen/audio/221111-000606_nya_626_elicit_6.wav	wokwera njinga akudumphadumpha mu skate ndi paki ya njinga 
/scratch/skscla001/speech/data/nyagen/audio/221101-144049_nya_394_elicit_39.wav	ana atatu akusewera m mphepete mwa nyanja ndipo bwato litaima kumbuyo kwake 
/scratch/skscla001/speech/data/nyagen/audio/221114-055325_nya_626_elicit_35.wav	bambo wina wovala malaya abuluu achikasu ndi oyera akukwera njinga 
/scratch/skscla001/speech/data/nyagen/audio/221114-070800_nya_626_elicit_28.wav	anthu awiri akukwera njinga m mbali mwa msewu yemwe ali kutsogolo wavala chisoti 
/scratch/skscla001/speech/data/nyagen/audio/221111-191533_nya_394_elicit_44.wav	azibambo asano umodzi wavala malaya oyera waimirira pa cinthu apacika citunzitunzi ca mwana 
/scratch/skscla001/speech/data/nyagen/audio/221114-085825_nya_626_elicit_40.wav	mtsikana akuyang ana pa makwerero adzimbiri othawa moto atavala magolovesi otentha apinki siketi ndi zidendene 
/scratch/skscla001/speech/data/nyagen/audio/221028-161302_nya_510_elicit_6.wav	anthu akusefukira mu rink yakunja mozungulira mtengo waukulu wa khrisimasi 
/scratch/skscla001/speech/data/nyagen/audio/221030-135047_nya_394_elicit_21.wav	mtsikana wamng ono wovala zovala za pinki ndi veti yachisanu akukankhira chidole cha pinki chokhala ndi mawilo abuluu 
/scratch/skscla001/speech/data/nyagen/audio/221114-055325_nya_626_elicit_13.wav	wokwera njinga yamoto yothamanga wagwa panjinga yake ndipo akutsetsereka pansi pomwe wokwera wina akuyendetsa kumbuyo 
/scratch/skscla001/speech/data/nyagen/audio/221111-222234_nya_626_elicit_31.wav	pali galu wamtundu wapakati pa chipale chofewa 
/scratch/skscla001/speech/data/nyagen/audio/221110-233958_nya_626_elicit_38.wav	chida chabwalo lamasewera chomwe chimawoneka ngati sitima yapamadzi m malo otentha komanso otentha chazunguliridwa ndi akulu komanso ana akusewera 
/scratch/skscla001/speech/data/nyagen/audio/221111-214633_nya_626_elicit_19.wav	bambo akugwira gitala ndikugwira ntchito pa betbook ya asus pomwe bambo wina amagwiritsa ntchito apple netbook pambali pake 
/scratch/skscla001/speech/data/nyagen/audio/221026-104953_nya_394_elicit_23.wav	banja lina lachinyamata likukumbatirana ndi kupsompsona litaimirira m kati mwa mafunde a m nyanja 
/scratch/skscla001/speech/data/nyagen/audio/221010-174337_nya_97d_elicit_8.wav	galu wabulauni ndi woyera lilime lake likutuluka akudumpha pa udzu 
/scratch/skscla001/speech/data/nyagen/audio/221112-005507_nya_626_elicit_13.wav	awiri amipanda amachitira limodzi wina amalumpha pamene wina agwada 
/scratch/skscla001/speech/data/nyagen/audio/221029-160417_nya_394_elicit_32.wav	pano pali gulu la anthu omwe akudikirira panja kuti ukwati uthe ndikuyamba zikondwerero zenizeni 
/scratch/skscla001/speech/data/nyagen/audio/221114-060739_nya_626_elicit_8.wav	gulu la otsetsereka otsetsereka akudumpha m malo otsetsereka dzuwa litawomberedwa kumbuyo 
/scratch/skscla001/speech/data/nyagen/audio/221030-121119_nya_394_elicit_23.wav	mwamuna waimirira pamwamba pa makwerero natambasulira dzanja lake lamanja kwa mwamuna wina amene wagwira chingwe cha pawindo la nyumba yachitatu yosanja 
/scratch/skscla001/speech/data/nyagen/audio/221029-174228_nya_394_elicit_14.wav	mwamuna wovala chipewa chakuda ndi kabudula akukonza hema wa mesh panja 
/scratch/skscla001/speech/data/nyagen/audio/221114-085051_nya_626_elicit_15.wav	bambo wina wovala yunifolomu yakuda ndi chisoti akudumpha gudumu lakutsogolo la njinga yake 
/scratch/skscla001/speech/data/nyagen/audio/221113-072748_nya_394_elicit_34.wav	gulu la amayi ovala zovala zofiira zimavina mumchenga pa twenty zero eight beijing olympics 
/scratch/skscla001/speech/data/nyagen/audio/221101-113540_nya_394_elicit_3.wav	bambo wina atavala zovala za fanny ndi mkazi akuyenda mumsewu wodzaza anthu 
/scratch/skscla001/speech/data/nyagen/audio/221030-163139_nya_394_elicit_17.wav	mwamuna wosavala malaya akuvina yekha maso otsinzina 
/scratch/skscla001/speech/data/nyagen/audio/221113-012250_nya_626_elicit_23.wav	gulu lalikulu la anthu omwe ali mnyumbamo akuyang ana mpira waukulu wamitundu yoyera ukukulungidwa 
/scratch/skscla001/speech/data/nyagen/audio/221111-001809_nya_626_elicit_28.wav	bambo wovala jekete lobiriwira akuliza piyano pafupi ndi mayi wina yemwe ali pafupi ndi poyimba nyimbo 
/scratch/skscla001/speech/data/nyagen/audio/221023-174803_nya_394_elicit_34.wav	dalaivala wa basi akweza dzanja lake kumaso kwake uku akuyendetsa mumsewu waukulu madzulo 
/scratch/skscla001/speech/data/nyagen/audio/221111-213342_nya_626_elicit_25.wav	mwana wovala malaya a baseball amakwawa ndi chubu 
/scratch/skscla001/speech/data/nyagen/audio/221026-104953_nya_394_elicit_1.wav	wopalasa skateboard mumlengalenga akuyenda mozondoka skateboard yake 
/scratch/skscla001/speech/data/nyagen/audio/221027-142608_nya_510_elicit_39.wav	bambo wina wovala jekete pansi akutsamira mzati womwe uli ndi chikwangwani chosonyeza kuti palibe anthu pamene akusuta fodya 
/scratch/skscla001/speech/data/nyagen/audio/221114-070800_nya_626_elicit_33.wav	ana awiri ndi munthu wamkulu amasilira mwana wakhanda wogwiridwa ndi wamkulu 
/scratch/skscla001/speech/data/nyagen/audio/221114-081628_nya_626_elicit_38.wav	mayiyo anakhala pafupi ndi mnyamata wina wooneka bwino wovala malaya ofiira m bala lomwe munali mdima wandiweyani 
/scratch/skscla001/speech/data/nyagen/audio/221030-103809_nya_394_elicit_14.wav	anthu amasonkhana madzulo kuti ayang ane mashopu amene ali m mbali mwa msewu 
/scratch/skscla001/speech/data/nyagen/audio/221030-163139_nya_394_elicit_7.wav	mnyamata wovala yunifolomu ya baseball ndi thalauza loyera chipewa choyera ndi malaya achikasu ndi nambala fourteen kumbuyo akukweza mwendo wake wakumanzere 
/scratch/skscla001/speech/data/nyagen/audio/221111-000606_nya_626_elicit_17.wav	munthu wovala malaya oyera akupera skateboard pansi pa njanji yayitali pamalo ochitira masewera olimbitsa thupi 
/scratch/skscla001/speech/data/nyagen/audio/221026-102358_nya_394_elicit_43.wav	munthu wokwera m chipale chofewa amalumpha kuchokera pamphepete mwa mapiri a chipale chofewa 
/scratch/skscla001/speech/data/nyagen/audio/221030-123234_nya_394_elicit_7.wav	amuna anayi awa awiri opanda malaya ndi mchenga wa fosholo 
/scratch/skscla001/speech/data/nyagen/audio/221030-161731_nya_394_elicit_45.wav	mayi wina atavala nsonga yoyima atakhala pa benchi pafupi ndi malo ochitira mafoni pamalo okwerera masitima apamtunda 
/scratch/skscla001/speech/data/nyagen/audio/221111-233812_nya_626_elicit_20.wav	mwamuna ali pampando akugwira mbiya yaikulu pagudumu loumba mbiya 
/scratch/skscla001/speech/data/nyagen/audio/221114-063718_nya_626_elicit_49.wav	mayi wina wanyamula mtolo waukulu wa mickey mouse minnie mouse ndi mabuloni a buzz lightyear pamene mwamuna wovala chipewa cha udzu akuyang ana 
/scratch/skscla001/speech/data/nyagen/audio/221111-233812_nya_626_elicit_1.wav	wothamanga amadula miyendo yake pamene akuwuluka mumlengalenga pamwamba pa phiri la ski 
/scratch/skscla001/speech/data/nyagen/audio/221111-201023_nya_626_elicit_18.wav	gulu la anthu laimirira pakati pa chipinda pamene ena akukhala mozungulira iwo ndikuyang ana 
/scratch/skscla001/speech/data/nyagen/audio/221023-130745_nya_394_elicit_47.wav	mkwatibwi atavala chovala choyera ndi nsapato zoyera atanyamula maluwa a maluwa ndipo mkwati wavala tuxedo yakuda buluu onse aimirira moyang anizana ndi mtengo wanyale wabuluu 
/scratch/skscla001/speech/data/nyagen/audio/221111-185040_nya_394_elicit_11.wav	azibambo acicepele atatu ndi mzimai wa cicepele obvala nsapato za miseche asuta pakati konkiriti yandenge 
/scratch/skscla001/speech/data/nyagen/audio/221113-084828_nya_394_elicit_29.wav	wokwerapo akuponyedwa pahatchi yoyera yothamanga anthu akuyang ana 
/scratch/skscla001/speech/data/nyagen/audio/221026-111146_nya_394_elicit_6.wav	bambo wina amene wavala juzi la tan wakhala pansi akuimba violin yake pogwiritsa ntchito mpando ngati choimbirapo nyimbo 
/scratch/skscla001/speech/data/nyagen/audio/221030-095301_nya_394_elicit_14.wav	mayi akugona m mphepete mwa nyanja pafupi ndi khanda lake lomwenso likugona 
/scratch/skscla001/speech/data/nyagen/audio/221022-150736_nya_394_elicit_20.wav	munthu wovala jekete yobiriwira akumasambira atagwira mzere 
/scratch/skscla001/speech/data/nyagen/audio/221114-082649_nya_626_elicit_1.wav	wosewera mpira wachikazi atavala bikini amalumpha ndi kudumpha mpirawo 
/scratch/skscla001/speech/data/nyagen/audio/221111-235753_nya_626_elicit_32.wav	amuna awiri omwe ali muofesi yomasuka ndipo onse akuyang ana makompyuta awo ndipo wina wakweza mapazi awo pa desiki 
/scratch/skscla001/speech/data/nyagen/audio/221114-085825_nya_626_elicit_39.wav	gulu la anyamata ochita masewera olimbitsa thupi amasinthana kugoletsa mpira wa basketball 
/scratch/skscla001/speech/data/nyagen/audio/221113-012250_nya_626_elicit_22.wav	bambo wina akuyenda mumsewu akudutsa khomo la garaja lomwe lili ndi zolembalemba 
/scratch/skscla001/speech/data/nyagen/audio/221113-002910_nya_626_elicit_33.wav	munthuyu akuoneka kuti akugona atatsamira mutu wake padzanja lake 
/scratch/skscla001/speech/data/nyagen/audio/221114-063718_nya_626_elicit_11.wav	galimoto yothamanga ya buluu imatsika panjanji ndikugunda ma bamper oyera apakati kumbuyo kwake 
/scratch/skscla001/speech/data/nyagen/audio/221114-072554_nya_626_elicit_8.wav	mwamuna wovala malaya achikasu ndi mwamuna wovala malaya oyera aimirire pamodzi ndi hema wamtundu wina kumbuyo kwawo ndi zinyama zodzaza pansi kumbuyo kwa mwamuna wovala malaya oyera 
/scratch/skscla001/speech/data/nyagen/audio/221111-201023_nya_626_elicit_0.wav	gulu la ana akusewera mpira akucheza kunja kwa lesitilanti 
/scratch/skscla001/speech/data/nyagen/audio/221113-001849_nya_626_elicit_30.wav	ana awiri aang ono akudumpha kuchoka pamiyala ya simenti n kudumphira panthaka 
/scratch/skscla001/speech/data/nyagen/audio/221026-152356_nya_394_elicit_33.wav	mbalame imodzi imatsegula pakamwa pake pamene inayo ikuyang ana m mbuyo 
/scratch/skscla001/speech/data/nyagen/audio/221113-173115_nya_626_elicit_5.wav	matimu amasonkhana pabwalo la mpira atavala yunifolomu ya blue red ndi yellow 
/scratch/skscla001/speech/data/nyagen/audio/221111-180028_nya_394_elicit_30.wav	anthu awiri okwatilana ndi mwana wakhanda wanyamuliwa ndi bambo akhala pambali pa dziwe pafupi ndi woyenda 
/scratch/skscla001/speech/data/nyagen/audio/221114-090743_nya_626_elicit_14.wav	anthu angapo ogwira ntchito yomanga m mafakitale akuwoneka kuti akuyesera kuyika china chake pa crane 
/scratch/skscla001/speech/data/nyagen/audio/221111-000606_nya_626_elicit_27.wav	mwamuna wovala kabudula wabuluu ndi wakuda ndi chipewa chobiriwira atagona mumchenga 
/scratch/skscla001/speech/data/nyagen/audio/221114-055325_nya_626_elicit_5.wav	galu wabulauni wokhala ndi kolala wabulauni akukumba mumchenga 
/scratch/skscla001/speech/data/nyagen/audio/221114-081628_nya_626_elicit_40.wav	pali mnyamata wina yemwe akugwiritsa ntchito kompyuta ya pakompyuta ndipo mayi wina akumwetulira ndi kumuyang ana 
/scratch/skscla001/speech/data/nyagen/audio/221114-053225_nya_626_elicit_12.wav	kuwonekera kawiri kwa khanda loseka lomwe lili ndi tsitsi lopindika lofiirira komanso nsalu yotchinga yamaluwa 
/scratch/skscla001/speech/data/nyagen/audio/221010-174337_nya_97d_elicit_28.wav	anyamata awiri akugwira ntchito atanyamula chikwama cholemera wina wavala malaya oyera ndipo winayo ndi malaya otuwa 
/scratch/skscla001/speech/data/nyagen/audio/221021-234718_nya_394_elicit_2.wav	koleji yakumaloko ikugwiritsa ntchito kuwonera koyamba kuti iwonetsetse kuchita bwino kwa malonda m makalasi 
/scratch/skscla001/speech/data/nyagen/audio/221101-125835_nya_394_elicit_1.wav	galu woyera akuthamanga m madzi n kupita m mphepete mwa nyanja 
/scratch/skscla001/speech/data/nyagen/audio/221111-202609_nya_626_elicit_2.wav	bambo wina wovala chipewa cholimba komanso ovololo ya jean ya blue waimirira pakati pa msewu pafupi ndi galimoto yoyera yogwirira ntchito limodzi ndi sedan yodula ya mtundu wakuda ndipo munthu wina wamuweramira kumbuyo kwake 
/scratch/skscla001/speech/data/nyagen/audio/221114-084253_nya_626_elicit_22.wav	bambo wina ali m madzi osaya ndi kavalo m mphepete mwa nyanja pomwe mnyamata wamaliseche akukwawa chapafupi 
/scratch/skscla001/speech/data/nyagen/audio/221102-094510_nya_510_elicit_38.wav	bambo wina aimirira pabwalo la mafunde n kutsika ndi mafunde aakulu 
/scratch/skscla001/speech/data/nyagen/audio/221111-185040_nya_394_elicit_23.wav	ana awiri mtsikana ndi mnyamata ayeserera zolemba zawo 
/scratch/skscla001/speech/data/nyagen/audio/221114-061605_nya_626_elicit_18.wav	gulu lalikulu la anthu okhala ndi chikwangwani pachithunzi chomwe chimati gladstone school 
/scratch/skscla001/speech/data/nyagen/audio/221113-005504_nya_626_elicit_18.wav	mnyamata watsitsi lakuda wovala t sheti yoyera kabudula wakuda wokhala ndi mikwingwirima yofiira ndi yabuluu pambali pake akuthamanga motsatira mpanda wawaya 
/scratch/skscla001/speech/data/nyagen/audio/221101-154133_nya_394_elicit_24.wav	mwamuna wovala jekete yofiira ndi malaya otuwa akugwiritsa ntchito tcheni pa chinthu 
/scratch/skscla001/speech/data/nyagen/audio/221111-201023_nya_626_elicit_9.wav	atsikana awiri ovala ngati operekera zakudya akuvina limodzi ndi mwamuna wovala ngati wophika 
/scratch/skscla001/speech/data/nyagen/audio/221109-231342_nya_626_elicit_9.wav	mayiyo adajambula nkhope yake ndi nyenyezi yofiira ndipo akumwa mowa 
/scratch/skscla001/speech/data/nyagen/audio/221101-122816_nya_394_elicit_36.wav	othamanga awiri mkazi mmodzi ndi mwamuna mmodzi akuthamanga mumsewu wamvula 
/scratch/skscla001/speech/data/nyagen/audio/221030-101143_nya_394_elicit_5.wav	ana akusewera masewera ndi ukonde wa volleyball ndi mpira pamphepete mwa nyanja 
/scratch/skscla001/speech/data/nyagen/audio/221111-192914_nya_394_elicit_47.wav	azibambo atatu awerenga zolembedwa pa thabwa lopindika pamwala umodzi bambo wocepa alakula pa foni yake 
/scratch/skscla001/speech/data/nyagen/audio/221102-102320_nya_510_elicit_30.wav	bambo wina wachikulire atavala magalasi abuluu m mutu mwake ataima pafupi ndi gulu la anthu ena atavala zida zosambira 
/scratch/skscla001/speech/data/nyagen/audio/221113-080157_nya_394_elicit_12.wav	wosewera mpira akukonzekera kusewera ndi owonera pafupi 
/scratch/skscla001/speech/data/nyagen/audio/221114-055325_nya_626_elicit_28.wav	wokwera ng ombe wakuda akuponyedwa m mwamba ndi ng ombe yakuda pamene anyamata anzake akuyang ana 
/scratch/skscla001/speech/data/nyagen/audio/221002-202925_nya_97d_elicit_10.wav	mwamuna wovala jekete lakuda ndi malaya oyera akulankhula ndi mkazi pamalo ena ochitiramo mowa 
/scratch/skscla001/speech/data/nyagen/audio/221101-121530_nya_394_elicit_20.wav	bambo wina atavala riboni yapinki pamkono pake wapakidwa utoto wachikasu 
/scratch/skscla001/speech/data/nyagen/audio/221018-125424_nya_e3d_elicit_41.wav	gulu la azibambo akuimba nyimbo munthu wonyamula gitala akulankhula ndi munthu wa ng oma 
/scratch/skscla001/speech/data/nyagen/audio/221113-010439_nya_626_elicit_10.wav	gulu la abwenzi asanu likuyenda m chigwa chopanda kanthu ndi misana yawo kupita kumadzi aang ono mapiri akuyang ana patali 
/scratch/skscla001/speech/data/nyagen/audio/221022-174644_nya_8a1_elicit_39.wav	gulu la anthu anayi likuyang ana pamene mwamuna wina wovala malaya otuwa akugwira chingwe cha trapeze chomwe chili panthambi yamtengo 
/scratch/skscla001/speech/data/nyagen/audio/221030-095301_nya_394_elicit_49.wav	atsikana awiri amasewera mpira wofewa wina akulowa m mbale pamene wina akulephera kugwira mpira 
/scratch/skscla001/speech/data/nyagen/audio/221026-102358_nya_394_elicit_39.wav	kamtsikana kovala diresi lakuda akumwetulira atakhala pamiyendo ya santa 
/scratch/skscla001/speech/data/nyagen/audio/221113-073822_nya_394_elicit_43.wav	anthu awiri akuimba ndi kuvina mu bar pamaso pa anthu ambiri 
/scratch/skscla001/speech/data/nyagen/audio/221030-133842_nya_394_elicit_5.wav	njonda yachikulire mu kanjira yopapatiza ndi chithunzi pakhoma 
/scratch/skscla001/speech/data/nyagen/audio/221030-161731_nya_394_elicit_19.wav	azimayi achikulire atavala jekete yoyera ndi mathalauza oyera akuyenda mu dothi kukonza dimba lake 
/scratch/skscla001/speech/data/nyagen/audio/221113-002910_nya_626_elicit_9.wav	munthu wosavala malaya wokhala ndi malaya aatali ataphimbidwa ndi ngalawa pansi pa mtengo wa mgwalangwa wokhala pamzere wa mtsinje kudutsa kanyumba 
/scratch/skscla001/speech/data/nyagen/audio/221114-054111_nya_626_elicit_4.wav	pali konsati munthu waima pa siteji akuyang ana pansi 
/scratch/skscla001/speech/data/nyagen/audio/221030-165931_nya_394_elicit_9.wav	anthu ovala zofiira akuyenda m nyumba yamitundu ya minyanga ya njovu yomwe imawoneka ngati nyumba yachifumu 
/scratch/skscla001/speech/data/nyagen/audio/221030-160514_nya_394_elicit_2.wav	mayi wachikulire amene ali ndi ana atatu ndi mmodzi mwa anawo akulira 
/scratch/skscla001/speech/data/nyagen/audio/221110-210505_nya_626_elicit_35.wav	anthu awiri ovala jinzi akukumbatirana pafupi ndi chitseko chamatabwa kubisa nkhope zawo ku kamera 
/scratch/skscla001/speech/data/nyagen/audio/221114-051842_nya_626_elicit_48.wav	mayi wina wovala malaya amizeremizere yakuda ndi yoyera ndipo atanyamula maluwa amaluwa akuyang ana mwachidwi amuna awiri akuyankhula pa masitepe 
/scratch/skscla001/speech/data/nyagen/audio/221112-183906_nya_394_elicit_38.wav	azimai awiri akhala pa tebulo ndi udzu omwera uli mdiliko 
/scratch/skscla001/speech/data/nyagen/audio/221113-152024_nya_626_elicit_16.wav	njinga yamoto imadutsa gulu la anthu ndipo gudumu lake lakumbuyo lili m mwamba 
/scratch/skscla001/speech/data/nyagen/audio/221114-053225_nya_626_elicit_23.wav	bambo akugwiritsa ntchito woponya mpira kuponya chinthu kwa galu wake 
/scratch/skscla001/speech/data/nyagen/audio/221101-152830_nya_394_elicit_37.wav	mtsikana wina wovala chipewa chokongola komanso juzi lapinki akukankhira makina otchetcha udzu kutsogolo kwa njinga 
/scratch/skscla001/speech/data/nyagen/audio/221114-072554_nya_626_elicit_0.wav	mzimayi wovala jekete yakuda jinzi yonyezimira komanso nsapato zazitali zakuda akuyenda m mphepete mwa msewu pafupi ndi bambo wina wovala mathalauza a khaki ndi malaya oyera akuyenda molunjika mbali ina 
/scratch/skscla001/speech/data/nyagen/audio/221028-173712_nya_394_elicit_16.wav	munthu wakuda akulankhula ndi mwamuna wina atanyamula kapu yofiira pakati pa anthu 
/scratch/skscla001/speech/data/nyagen/audio/221110-233958_nya_626_elicit_7.wav	munthu amalowa m madzi atanyamula thabwa loyera pa mafunde pamadzi 
/scratch/skscla001/speech/data/nyagen/audio/221030-141802_nya_394_elicit_0.wav	mwamuna wovala malaya oyera pamalo oimitsidwa ndi zakumwa ndi mandimu ambiri 
/scratch/skscla001/speech/data/nyagen/audio/221111-235753_nya_626_elicit_1.wav	mtsikana wina akudumpha m manja mwa munthu wina yemwe ali m dziwe lomwe lili pafupi ndi nyanja 
/scratch/skscla001/speech/data/nyagen/audio/221113-100223_nya_394_elicit_12.wav	galu wamkulu wabulauni akuthamangitsa kagalu kakang ono koyera mu udzu 
/scratch/skscla001/speech/data/nyagen/audio/221112-004306_nya_626_elicit_41.wav	mayi wina wovala mathalauza abuluu komanso pamwamba pabuluu akuyang ana pansi pa dzanja lake ataima pafupi ndi galimoto yakuda yotuwa ndipo atazunguliridwa ndi dothi 
/scratch/skscla001/speech/data/nyagen/audio/221114-053225_nya_626_elicit_6.wav	kamnyamata kakuthamanga pagombe lamchenga atavala zazifupi zosambira zofiira zoyera ndi zabuluu 
/scratch/skscla001/speech/data/nyagen/audio/221113-080157_nya_394_elicit_34.wav	bambo wa masharubu atavala malaya otuwa pamene akudula nyama yowotcha nyama ndi mpeni wakuthwa 
/scratch/skscla001/speech/data/nyagen/audio/221028-164751_nya_394_elicit_16.wav	kagulu kakang ono ka anthu amamvetsera kwa mwamuna wa malaya abuluu kutsogolo kwa mwala wachilengedwe wansanjika ziwiri ndi masitepe asanu opita ku khomo loyera pamunsi 
/scratch/skscla001/speech/data/nyagen/audio/221111-181340_nya_394_elicit_35.wav	malo oikapo zinthu anyowani palogedwa mabuku azinthuzi thuzi masweet ndi kokakola yomwe mzimai akumwetulira omwe asewezera kumbuye kwa gome logulisela ndi capafupi kuponya 
/scratch/skscla001/speech/data/nyagen/audio/221111-222234_nya_626_elicit_27.wav	bambo wina wachikulire atavala chovala chabuluu wakhala pansi pafupi ndi zikwama zake 
/scratch/skscla001/speech/data/nyagen/audio/221029-184356_nya_394_elicit_2.wav	mayi wachikulire yemwe ali ndi sweti yobiriwira akutola zokolola kumsika wakunja 
/scratch/skscla001/speech/data/nyagen/audio/221029-184356_nya_394_elicit_29.wav	azimayi atatu m modzi wovala zabuluu wina wofiira winanso atavala zoyera amayang ana kuwonekera kwa mbatata atavala wigi 
/scratch/skscla001/speech/data/nyagen/audio/221029-180426_nya_394_elicit_24.wav	mnyamata wa malaya obiriwira akugwedezeka ndi mkono umodzi pamtengo wasiliva 
/scratch/skscla001/speech/data/nyagen/audio/221028-173712_nya_394_elicit_34.wav	mayi wina wovala nsapato zabulauni komanso atanyamula kapu yofiyira akuyenda panja pagulu lalikulu la anthu 
/scratch/skscla001/speech/data/nyagen/audio/221110-142630_nya_626_elicit_37.wav	atsikana anayi ovala pinki ndi oyera onse amafanana 
